VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoE]"  
         10,           0,          99,      -5.077904525,      -2.269986718,       -2.40742711,      0.3467906559,       1.070344239,    0.002352879121,                 0,                 0,                 0,   7.741653299e-08,       1.070344239,    0.002352879121,                 0,    0.002198245232,      0.8908617797,      -1.226989155,     -0.8868581327,     -0.9830771457,       -1.19114975
         11,           0,          99,      -4.795886806,      -1.964187582,      -2.098708107,      0.6290542544,       1.018323071,    0.002300802002,                 0,                 0,                 0,  -1.050847276e-08,       1.018323071,    0.002300802002,                 0,    0.002259402804,       0.923355555,     -0.8372427647,     -0.5708604224,     -0.6084711363,     -0.8081436506
         12,           0,          99,      -4.527800549,      -1.733730453,      -1.871189765,      0.9055929012,      0.9942811526,    0.001730550908,                 0,                 0,                 0,    1.19448192e-07,      0.9942811526,    0.001730550908,                 0,    0.001740504588,       0.923355555,     -0.4797414105,     -0.3356666452,     -0.3296990244,     -0.4453750978
         13,           0,          99,      -4.421977295,      -1.656792977,      -1.777670809,       1.007967572,      0.9593044526,   0.0009330849189,                 0,                 0,                 0,  -1.969814945e-06,      0.9593044526,   0.0009330849189,                 0,   0.0009726681831,      0.9295330143,     -0.4058140781,     -0.2822242927,     -0.2526849532,     -0.3593336103
         14,           0,          99,      -4.456396829,      -1.671359956,      -1.772952647,      0.9703491675,      0.8977072497,   5.065966086e-06,                 0,                 0,                 0,   8.756281203e-10,      0.8977072497,   5.065966086e-06,                 0,    5.64322733e-06,      0.9620267896,     -0.4859579669,     -0.3139105689,     -0.2604656683,     -0.4273521252
         15,           0,          99,      -4.386099129,      -1.554764223,      -1.690517431,       1.050990456,      0.8873505435,   0.0001292659866,                 0,                 0,                 0,  -1.745933882e-07,      0.8873505435,   0.0001292659866,                 0,   0.0001456763481,      0.9295330143,     -0.4100965465,     -0.1856900703,     -0.1900912561,     -0.3435621898
         16,           0,          99,      -4.432070196,      -1.666658403,      -1.784693838,      0.9992229838,      0.8587777207,    0.000895380121,                 0,                 0,                 0,  -2.501277895e-06,      0.8587777207,    0.000895380121,                 0,    0.001042621507,       1.209544888,     -0.4516166195,     -0.3521033961,     -0.3499967864,     -0.3910195937
         17,           0,          99,      -4.468786396,      -1.637812029,       -1.75126816,      0.9582262115,       0.819761567,    0.002380399638,                 0,                 0,                 0,   1.271739294e-06,       0.819761567,    0.002380399638,                 0,    0.002903770722,       1.205481991,     -0.4468260955,     -0.2876772138,     -0.3040476866,     -0.4060880243
         18,           0,          99,      -4.350733917,      -1.576297977,      -1.703996412,       1.084742186,      0.8192031036,    0.005464675085,                 0,                 0,                 0,   4.678578277e-06,      0.8192031036,    0.005464675085,                 0,    0.006670720681,      0.9295330143,     -0.2990378285,     -0.2209893406,     -0.2650520062,     -0.2566637946
         19,           0,          99,      -4.458534463,      -1.603183786,      -1.743168164,      0.9783517487,      0.8298102827,     0.00972872218,                 0,                 0,                 0,   1.509834883e-06,      0.8298102827,     0.00972872218,                 0,     0.01172403185,        1.18771021,      -0.404120646,     -0.2490439913,     -0.3016332105,     -0.3645268449
         20,           0,          99,      -4.556799795,      -1.743332269,      -1.861124523,      0.8784208657,      0.8117818489,     0.01297453728,                 0,                 0,                 0,  -2.304864206e-06,      0.8117818489,     0.01297453728,                 0,     0.01598278811,        1.23631325,     -0.4382466432,     -0.3838546995,     -0.3988370714,     -0.3996606743
         21,           0,          99,      -4.556477546,      -1.762698651,      -1.888591775,      0.8787440692,      0.7891547243,     0.01241168315,                 0,                 0,                 0,  -3.814452145e-06,      0.7891547243,     0.01241168315,                 0,     0.01572781961,       1.365185526,     -0.4085536378,     -0.3020477448,     -0.3349660507,     -0.3638373452
         22,           0,          99,      -4.525926224,      -1.671698975,      -1.807550673,       0.905419048,      0.7787275104,    0.004623505097,                 0,                 0,                 0,  -6.219063665e-06,      0.7787275104,    0.004623505097,                 0,    0.005937256659,       1.401197232,     -0.3703837327,     -0.1552658707,      -0.188465325,     -0.3281124731
         23,           0,          99,      -4.474922361,      -1.618614724,      -1.749955013,       0.954208453,      0.7793662337,    -0.01488222889,                 0,                 0,                 0,  -6.296279243e-06,      0.7793662337,    -0.01488222889,                 0,    -0.01909529595,       1.283315009,     -0.3285874914,     -0.1125115784,     -0.1349901355,     -0.2827368357
         24,           0,          99,       -4.44402697,      -1.640568232,      -1.767912564,      0.9876644679,      0.7870193254,    -0.04878148896,                 0,                 0,                 0,   -9.80083465e-06,      0.7870193254,    -0.04878148896,                 0,    -0.06198258084,       1.176935961,     -0.3167414762,     -0.1603256415,     -0.1802085796,      -0.264822508
         25,           0,          99,      -4.537408695,      -1.723690873,      -1.854833176,       0.897384465,      0.7943813258,    -0.09411576788,                 0,                 0,                 0,  -2.599806255e-05,      0.7943813258,    -0.09411576788,                 0,     -0.1184768131,       1.224878481,     -0.4157500505,     -0.2414683017,     -0.2673711018,     -0.3611775822
         26,           0,          99,      -4.740272987,      -1.879465881,      -1.999757793,      0.6937305503,      0.7882608422,     -0.1402036681,                 0,                 0,                 0,  -3.139064683e-05,      0.7882608422,     -0.1402036681,                 0,     -0.1778645603,       1.208297936,     -0.5837637957,     -0.3841080796,     -0.3891495946,     -0.5238770355
         27,           0,          99,      -4.928666784,      -2.107732614,      -2.212308451,      0.5020802976,      0.7703678961,     -0.1619977154,                 0,                 0,                 0,  -6.444664562e-06,      0.7703678961,     -0.1619977154,                 0,     -0.2102861713,       1.165726792,     -0.7385883847,     -0.6112791551,      -0.582826343,     -0.6828421899
         28,           0,          99,      -4.957365181,      -2.119345647,      -2.222147865,      0.4689045233,      0.7675205449,     -0.1205524958,                 0,                 0,                 0,   1.914434125e-05,      0.7675205449,     -0.1205524958,                 0,     -0.1570674512,       1.028310471,     -0.7761028236,     -0.7001786447,     -0.6113273767,     -0.7377025439
         29,           0,          99,      -4.778314583,      -1.971848237,      -2.086752332,      0.6507004093,       0.790111027,     0.01855497935,                 0,                 0,                 0,   3.072417774e-05,       0.790111027,     0.01855497935,                 0,     0.02348401518,       1.115277364,     -0.6266862642,     -0.6609614512,     -0.5450872242,      -0.595561956
         30,           0,          99,      -4.694526288,      -1.836134164,      -1.956727116,      0.7392289934,      0.8285967961,      0.2741208421,                 0,                 0,                 0,   5.088648454e-05,      0.8285967961,      0.2741208421,                 0,      0.3308253706,        1.09770536,     -0.6097092304,     -0.6099838035,     -0.5159524599,     -0.5771395429
         31,           0,          99,       -4.74863999,      -1.870448347,      -1.988129607,      0.6840269747,      0.9012208359,      0.6337963865,                 0,                 0,                 0,   8.201139027e-05,      0.9012208359,      0.6337963865,                 0,      0.7032642403,       1.081835946,      -0.786394872,     -0.7009373508,     -0.6603028073,     -0.7456714099
         32,           0,          99,      -4.771319593,       -1.92487337,      -2.035922769,      0.6538291691,       1.068177197,      0.9984348818,                 0,                 0,                 0,   1.831077256e-05,       1.068177197,      0.9984348818,                 0,      0.9347090393,      0.7221272916,     -0.9541883533,     -0.8376721489,     -0.8236637454,     -0.9171200623
         33,           0,          99,      -4.876084365,      -1.965622079,      -2.099316587,       0.530005667,       1.296925776,        1.15088042,                 0,                 0,                 0,  -0.0002279394693,       1.296925776,        1.15088042,                 0,      0.8873911227,      0.6179734679,      -1.190675643,      -1.055982105,      -1.026335347,      -1.182597973
         34,           0,          99,      -5.377695099,      -2.609526003,      -2.637624092,     0.03719847517,       1.398907715,      0.9533249095,                 0,                 0,                 0,  -0.0004395162771,       1.398907715,      0.9533249095,                 0,      0.6814780556,      0.3478144499,      -1.803113141,      -1.883086332,      -1.716748817,      -1.800875796
         35,           0,          99,      -5.423550017,      -2.547902702,      -2.806893703,    0.006904369632,        1.41982825,      0.2566574175,                 0,                 0,                 0,  -0.0002541087527,        1.41982825,      0.2566574175,                 0,      0.1807665241,      0.5416016352,      -1.945585265,      -1.949580006,      -2.037057255,      -1.933187319
         36,           0,          99,      -5.310737899,      -2.578412549,       -2.75814737,      0.1196708443,       1.699261065,     -0.6360419358,                 0,                 0,                 0,   0.0001625451882,       1.699261065,     -0.6360419358,                 0,     -0.3743050135,      0.6176077284,      -1.923598602,       -2.05000049,      -2.119318157,      -1.903410906
         37,           0,          99,      -5.048409343,      -2.207877071,      -2.340879642,      0.3712575665,       1.973875505,     -0.9644092884,                 0,                 0,                 0,   0.0004016184519,       1.973875505,     -0.9644092884,                 0,     -0.4885866844,       1.095217839,      -1.750293621,      -1.724264436,      -1.803833707,      -1.722510744
         38,           0,          99,      -4.924431285,      -2.350384591,      -2.462112627,      0.5115129559,       1.954052561,     -0.5297458825,                 0,                 0,                 0,    -8.3501125e-05,       1.954052561,     -0.5297458825,                 0,     -0.2711011428,      0.7749076079,      -1.702409301,      -1.902047328,      -2.007929224,      -1.640946357
         39,           0,          99,      -4.999228019,       -2.27127611,      -2.587679449,      0.4169482982,       1.833834416,      0.3898586265,                 0,                 0,                 0,  -0.0006225131664,       1.833834416,      0.3898586265,                 0,      0.2125920547,       0.619776825,      -1.813030854,      -1.844802754,      -2.186844173,      -1.761059413
         40,           0,          99,      -5.235752411,      -2.471573115,      -2.681795171,      0.1933457884,       1.877395276,      0.9430950884,                 0,                 0,                 0,  -0.0004411695329,       1.877395276,      0.9430950884,                 0,      0.5023423147,       1.265218375,      -2.048953506,      -2.068464577,      -2.311096245,      -1.985363273
         41,           0,          99,      -4.879928855,       -2.27944922,      -2.381089854,      0.5430646402,       1.894594373,      0.8611985661,                 0,                 0,                 0,   7.513159709e-07,       1.894594373,      0.8611985661,                 0,      0.4545556443,      0.9663277346,      -1.687890953,      -1.891635284,      -2.026248336,      -1.637930133
         42,           0,          99,      -5.041066657,      -2.266384796,      -2.571264006,      0.3975850445,       1.731521429,      0.3150298444,                 0,                 0,                 0,   0.0003883122928,       1.731521429,      0.3150298444,                 0,      0.1819381724,      0.5677015617,      -1.837987799,       -1.88400077,      -2.225671362,      -1.769760414
         43,           0,          99,      -4.787124445,      -2.075208446,      -2.198878883,      0.6159251971,       1.650893329,      -0.530678265,                 0,                 0,                 0,   0.0003039490777,       1.650893329,      -0.530678265,                 0,     -0.3214491547,      0.3088153607,      -1.580731406,      -1.694121992,      -1.858598708,      -1.546531436
         44,           0,          99,       -4.25241471,      -1.581922172,      -1.614496312,       1.160773457,       1.819134086,      -1.038587255,                 0,                 0,                 0,   0.0004411334283,       1.819134086,      -1.038587255,                 0,     -0.5709239705,      0.5052938625,       -1.05821817,      -1.210085166,      -1.266720104,       -1.02036444
         45,           0,          99,      -4.923548538,       -2.15645204,      -2.264311369,      0.4957258632,       1.860144449,     -0.8972854575,                 0,                 0,                 0,   0.0002523729529,       1.860144449,     -0.8972854575,                 0,     -0.4823740747,      0.5159019537,       -1.73474517,      -1.806030699,      -1.909580923,      -1.695876618
         46,           0,          99,      -5.062068263,      -2.368560116,      -2.582361188,      0.3656635621,       1.774636316,     0.03448818916,                 0,                 0,                 0,  -0.0002866569853,       1.774636316,     0.03448818916,                 0,      0.0194339476,      0.2950355767,      -1.875362027,      -2.022774827,      -2.228293383,      -1.826530118
         47,           0,          99,      -5.117038284,      -2.346928242,      -2.545874614,      0.2963126809,       1.970368021,        1.00266714,                 0,                 0,                 0,  -0.0004866954172,       1.970368021,        1.00266714,                 0,      0.5088730272,      0.4524956984,      -1.934949377,      -1.997789136,      -2.190615564,      -1.893312562
         48,           0,          99,      -4.867662486,      -2.214520623,      -2.305484096,      0.5558427428,        2.14433962,       1.166201987,                 0,                 0,                 0,  -0.0003716534786,        2.14433962,       1.166201987,                 0,      0.5438513456,      0.9700775011,      -1.674063274,      -1.864610116,      -1.941129699,      -1.617113218
         49,           0,          99,      -4.837468716,       -2.26995904,      -2.343185265,      0.6000070673,       1.989119696,       0.573901183,                 0,                 0,                 0,   0.0002801964944,       1.989119696,       0.573901183,                 0,      0.2885201851,      0.6150151655,      -1.625868075,      -1.910102074,      -1.966135543,      -1.551762148
         50,           0,          99,      -4.991144197,       -2.25555061,      -2.530727442,      0.4231215386,       1.823702689,     -0.5173091725,                 0,                 0,                 0,   0.0006563728415,       1.823702689,     -0.5173091725,                 0,     -0.2836587211,      0.7787826048,      -1.759410237,       -1.87654367,      -2.147572163,      -1.702270892
         51,           0,          99,      -5.126298756,      -2.332409064,      -2.527777412,      0.2957879311,       1.991949741,      -1.171444394,                 0,                 0,                 0,   0.0006795720466,       1.991949741,      -1.171444394,                 0,     -0.5880893327,       1.008757892,      -1.894190319,      -1.937770613,      -2.151730493,      -1.832810707
         52,           0,          99,      -4.873354292,       -2.24534458,      -2.265421521,      0.5680102478,       2.032751959,     -0.9843856308,                 0,                 0,                 0,   0.0003617533785,       2.032751959,     -0.9843856308,                 0,      -0.484262542,      0.9175231593,      -1.691027174,      -1.826605779,      -1.884156494,      -1.626579113
         53,           0,          99,      -4.930443832,      -2.197494243,       -2.44562797,      0.5031898917,       1.845589995,    -0.04986428458,                 0,                 0,                 0,  -0.0004275589054,       1.845589995,    -0.04986428458,                 0,    -0.02701807265,      0.4112932768,      -1.764991806,      -1.745191705,      -2.054574736,      -1.708252618
         54,           0,          99,       -5.09704891,      -2.424816789,      -2.549884495,      0.2932203608,       1.918101415,      0.9565827619,                 0,                 0,                 0,  -0.0005451048443,       1.918101415,      0.9565827619,                 0,      0.4987133394,      0.5714431673,      -1.861204809,       -1.96409187,      -2.159230101,      -1.830818201
         55,           0,          99,       -4.97929118,      -2.209042436,      -2.288012859,      0.4556988259,        2.09368568,       1.176652255,                 0,                 0,                 0,  -0.0003641988346,        2.09368568,       1.176652255,                 0,      0.5620004313,       1.064269273,      -1.655847971,      -1.781127034,      -1.901291025,       -1.60150191
         56,           0,          99,      -4.863884628,      -2.303760431,      -2.468158463,       0.570319165,       1.971421608,      0.5876644284,                 0,                 0,                 0,    0.000241420685,       1.971421608,      0.5876644284,                 0,       0.298091705,      0.6676796248,      -1.573216128,      -1.886247969,      -2.088970918,      -1.552262178
         57,           0,          99,      -4.967082439,       -2.23034507,      -2.521153543,      0.4549227997,       1.841660766,     -0.5535006417,                 0,                 0,                 0,   0.0006340039715,       1.841660766,     -0.5535006417,                 0,     -0.3005442978,      0.7319936094,      -1.748199832,      -1.787315367,      -2.149758242,      -1.713410849
         58,           0,          99,      -5.039692459,      -2.233046712,      -2.415314085,      0.3717854795,       2.011980821,      -1.214127459,                 0,                 0,                 0,   0.0006734753403,       2.011980821,      -1.214127459,                 0,     -0.6034488233,       1.069965821,      -1.829558975,      -1.771703129,      -2.050646414,      -1.783831349
         59,           0,          99,      -4.833007459,      -2.251661621,      -2.311692172,      0.6052403945,        2.02967152,      -1.015261199,                 0,                 0,                 0,   0.0002588992733,        2.02967152,      -1.015261199,                 0,     -0.5002096095,      0.8072930717,      -1.581431495,      -1.783241858,      -1.946242756,      -1.517077638
         60,           0,          99,      -4.871043405,      -2.125382791,      -2.394768768,      0.5624196236,       1.798480668,    -0.05228117614,                 0,                 0,                 0,  -0.0004920899216,       1.798480668,    -0.05228117614,                 0,    -0.02906963475,      0.4961878174,      -1.601293482,      -1.631094168,       -2.02489739,      -1.548846442
         61,           0,          99,      -5.086501532,      -2.407653722,      -2.531866809,      0.3084303455,       1.839260327,       1.025897879,                 0,                 0,                 0,  -0.0005913173929,       1.839260327,       1.025897879,                 0,      0.5577774195,      0.6862207572,      -1.835619674,       -1.88212336,      -2.167344671,      -1.814763799
         62,           0,          99,      -4.943529419,      -2.128162433,      -2.199227872,      0.4867333852,       2.012708562,       1.328939453,                 0,                 0,                 0,  -0.0004424696339,       2.012708562,       1.328939453,                 0,      0.6602741591,       1.030301059,       -1.69692069,      -1.601308151,      -1.843913233,      -1.638674527
         63,           0,          99,      -4.847370833,       -2.26030752,      -2.329123454,        0.58102069,       1.908966559,      0.8595766988,                 0,                 0,                 0,   6.100914218e-05,       1.908966559,      0.8595766988,                 0,      0.4502837909,      0.6644110528,      -1.585545895,       -1.73265922,      -1.973002847,      -1.528061735
         64,           0,          99,      -5.029301308,      -2.291550317,      -2.466404308,       0.388954597,       1.636269208,     -0.2484991644,                 0,                 0,                 0,   0.0004133818813,       1.636269208,     -0.2484991644,                 0,     -0.1518693643,      0.7295837218,      -1.752900281,      -1.745135468,       -2.10605204,      -1.694598685
         65,           0,          99,      -5.066403294,      -2.205481305,       -2.43386151,      0.3484154556,       1.826918419,      -1.200662624,                 0,                 0,                 0,    0.000624107593,       1.826918419,      -1.200662624,                 0,     -0.6572064806,       0.680096349,      -1.770057367,      -1.651704878,      -2.080276354,      -1.709161736
         66,           0,          99,      -4.855579143,      -2.028951734,      -2.178959883,      0.5616295193,       1.960499049,      -1.238936254,                 0,                 0,                 0,   0.0004975529255,       1.960499049,      -1.238936254,                 0,     -0.6319494289,      0.9836218401,      -1.544663617,      -1.482016342,      -1.829561215,      -1.494424027
         67,           0,          99,      -4.933436139,      -2.217882807,      -2.379097782,       0.500590042,       1.799416696,     -0.3875972315,                 0,                 0,                 0,  -0.0002353387429,       1.799416696,     -0.3875972315,                 0,     -0.2154015978,       0.747918054,      -1.609459285,      -1.657848015,      -2.022104728,      -1.540222695
         68,           0,          99,      -5.200312994,      -2.517286497,      -2.621675316,      0.2073073232,       1.805356139,      0.7780705679,                 0,                 0,                 0,   -0.000472457656,       1.805356139,      0.7780705679,                 0,      0.4309789914,      0.3119394098,      -1.855448411,      -1.930100472,      -2.260680519,      -1.794406851
         69,           0,          99,      -5.068444169,      -2.210738766,      -2.365752259,      0.3652036171,       2.024024985,       1.212143634,                 0,                 0,                 0,  -0.0004422170872,       2.024024985,       1.212143634,                 0,       0.598877802,       1.201341125,       -1.69181277,      -1.631532364,      -2.000208214,      -1.602302435
         70,           0,          99,      -4.841148141,      -2.294846112,      -2.445102662,      0.5897358742,       2.008404129,      0.7911013647,                 0,                 0,                 0,   8.896046631e-05,       2.008404129,      0.7911013647,                 0,       0.393895508,      0.7278294308,      -1.435821533,      -1.729118641,        -2.0599689,      -1.364340477
         71,           0,          99,      -4.951365443,      -2.187584514,      -2.526942739,       0.471348912,        1.85461598,     -0.2576587049,                 0,                 0,                 0,   0.0005943549987,        1.85461598,     -0.2576587049,                 0,     -0.1389283322,      0.6268302529,       -1.53314825,       -1.59620971,      -2.128538643,      -1.467025501
         72,           0,          99,      -5.075032569,      -2.326050937,      -2.545137475,      0.3176614803,       2.001308678,      -1.081378753,                 0,                 0,                 0,   0.0006368289844,       2.001308678,      -1.081378753,                 0,     -0.5403358134,        0.67403504,      -1.651693701,      -1.714922375,      -2.142763908,       -1.60268882
         73,           0,          99,      -4.872280558,      -2.195618844,      -2.239656301,      0.5557674606,       2.101652741,      -1.085266327,                 0,                 0,                 0,    0.000337117527,       2.101652741,      -1.085266327,                 0,     -0.5163870821,      0.9454351825,      -1.423691061,      -1.612653367,       -1.82344934,      -1.346645243
         74,           0,          99,      -4.897802162,      -2.283903863,      -2.473377985,      0.5353124999,       1.926476871,     -0.3728242465,                 0,                 0,                 0,  -0.0003627301413,       1.926476871,     -0.3728242465,                 0,     -0.1935264586,      0.6220643213,      -1.429034285,      -1.702061393,      -2.045130688,      -1.353378248
         75,           0,          99,      -5.090521952,      -2.457539735,      -2.593982677,      0.3196532701,       1.848836111,      0.7050212402,                 0,                 0,                 0,  -0.0005786709829,       1.848836111,      0.7050212402,                 0,      0.3813324697,      0.4621901184,      -1.643479075,      -1.849145369,      -2.166322733,       -1.57902294
         76,           0,          99,      -4.944453912,      -2.100353175,      -2.246924094,      0.4772662831,       2.030410656,       1.205405213,                 0,                 0,                 0,  -0.0005563915578,       2.030410656,       1.205405213,                 0,      0.5936755748,       1.054288643,      -1.511421355,      -1.503322548,      -1.818486311,      -1.429117991
         77,           0,          99,       -4.85936454,      -2.290638264,      -2.413367927,      0.5748914795,       2.014593845,      0.9202670944,                 0,                 0,                 0,   -6.09482729e-05,       2.014593845,      0.9202670944,                 0,      0.4568003107,      0.7553148994,      -1.415717907,      -1.714236444,      -1.980240629,      -1.328286975
         78,           0,          99,      -4.865510094,      -2.133411945,      -2.464687662,      0.5463657662,       1.792638765,     -0.1344912214,                 0,                 0,                 0,   0.0005441132894,       1.792638765,     -0.1344912214,                 0,    -0.07502416216,      0.6268302529,      -1.435689614,      -1.540648615,      -2.036666233,       -1.36297401
         79,           0,          99,      -5.144984429,      -2.400212292,      -2.590221806,      0.2467270654,        1.91699917,      -1.118690458,                 0,                 0,                 0,   0.0006846154036,        1.91699917,      -1.118690458,                 0,     -0.5835633499,      0.6178816305,      -1.735522417,      -1.801215928,      -2.176166126,      -1.669209374
         80,           0,          99,      -4.899272401,      -2.161808336,      -2.227672922,      0.5384213449,       2.076783849,      -1.213362201,                 0,                 0,                 0,   0.0005245435666,       2.076783849,      -1.213362201,                 0,     -0.5842505956,       1.033061617,      -1.483023275,      -1.589657552,      -1.819702482,      -1.379848452
         81,           0,          99,      -4.862904832,      -2.248506688,       -2.42045845,      0.5707262309,       1.918505958,     -0.4143081575,                 0,                 0,                 0,   -0.000262935465,       1.918505958,     -0.4143081575,                 0,     -0.2159535423,      0.6987731302,      -1.443771797,      -1.678197574,      -2.011595655,      -1.349103412
         82,           0,          99,      -5.077286235,      -2.417209672,      -2.557546855,      0.3399235747,       1.885010331,      0.7777895607,                 0,                 0,                 0,  -0.0005917634498,       1.885010331,      0.7777895607,                 0,      0.4126181953,       0.587732986,      -1.670228385,      -1.825596173,      -2.157382498,      -1.575420468
         83,           0,          99,      -4.944711228,      -2.106532267,      -2.222730308,       0.492368936,       2.087062672,       1.248826655,                 0,                 0,                 0,  -0.0005428349585,       2.087062672,       1.248826655,                 0,      0.5983656705,       1.020423935,      -1.529002145,      -1.526233175,      -1.832954545,      -1.413731041
         84,           0,          99,      -4.824204804,      -2.317190351,      -2.449542471,      0.6083498563,       2.049810784,      0.8488888054,                 0,                 0,                 0,   1.723826384e-05,       2.049810784,      0.8488888054,                 0,      0.4141303247,      0.7017541101,      -1.391823727,      -1.752895168,      -2.055986078,      -1.298053873
         85,           0,          99,      -4.844137066,      -2.103148365,      -2.430112992,      0.5638706179,       1.847416239,     -0.2640684961,                 0,                 0,                 0,   0.0006416720438,       1.847416239,     -0.2640684961,                 0,     -0.1429393607,      0.6767587855,      -1.415276835,      -1.518804245,      -2.031706225,      -1.337620502
         86,           0,          99,      -5.214158839,      -2.505148649,       -2.65383349,      0.1897535742,       1.968338287,      -1.142209025,                 0,                 0,                 0,   0.0006993251321,       1.968338287,      -1.142209025,                 0,      -0.580291016,      0.7075927801,      -1.788940594,      -1.909880185,      -2.261926067,       -1.70160688
         87,           0,          99,      -4.881953002,       -2.19329333,      -2.236123415,        0.55676928,       2.086235516,      -1.143626499,                 0,                 0,                 0,   0.0004357782383,       2.086235516,      -1.143626499,                 0,     -0.5481770825,      0.9569018316,      -1.438208912,      -1.622956252,      -1.843600024,      -1.330193819
         88,           0,          99,      -4.875626308,       -2.24523892,      -2.419057152,      0.5576349895,       1.906836946,     -0.3342516793,                 0,                 0,                 0,  -0.0003357300911,       1.906836946,     -0.3342516793,                 0,     -0.1752911701,      0.6682282833,      -1.422775889,      -1.674413791,      -2.018860178,       -1.32547133
         89,           0,          99,      -5.101858049,      -2.466361169,      -2.584150218,      0.3063898173,       1.883302306,      0.8053214924,                 0,                 0,                 0,   -0.000581576602,       1.883302306,      0.8053214924,                 0,       0.427611377,      0.7251214083,      -1.668258772,       -1.87131639,      -2.186275622,      -1.580670298
         90,           0,          99,      -4.921329174,      -2.076380806,      -2.201459669,      0.4984793376,       2.070580875,       1.231005893,                 0,                 0,                 0,  -0.0004903969558,       2.070580875,       1.231005893,                 0,      0.5945220052,       1.034496252,      -1.485241036,       -1.49226376,      -1.806505109,      -1.384187516
         91,           0,          99,       -4.84078238,      -2.318851393,      -2.506466924,      0.5923214543,       2.024447754,      0.8002279935,                 0,                 0,                 0,   5.745550223e-05,       2.024447754,      0.8002279935,                 0,      0.3952821168,      0.7017541101,      -1.388998898,      -1.748900769,      -2.105283718,      -1.289686609
